transcript,XIST_r,XIST_perct,NEAT1_r,NEAT1_perct,Bruseq_stability,total_expression,Xsimi_p0.05,Xsimi_p0.01,Xsimi_p0.001,Nsimi_p0.05,Nsimi_p0.01,Nsimi_p0.001,semi_extract
PHIP_chr6_78934419_79078287_-_ENSG00000146247.15_ENSG00000146247.15.unspliced,0.223261696,79.11003236,0.317040146,58.96636587,0.41565705,0.2658185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHKA1P1_chr1_90892992_90893612_-_ENSG00000232882.1_ENST00000420457.1.monoexonic.unspliced,NA,NA,NA,NA,0.884625179,0.2186575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHKB_chr16_47461123_47701523_+_ENSG00000102893.18_ENSG00000102893.18.unspliced,0.18973732,69.98381877,0.380200917,69.30270714,0.319907897,0.175305,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PHKG2_chr16_30748293_30761176_+_ENSG00000156873.16_ENSG00000156873.16.unspliced,-0.078281543,1.779935275,0.303420839,56.62018048,0.623287577,0.171696,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PHLDA2_chr11_2928273_2929420_-_ENSG00000181649.9_ENSG00000181649.9.unspliced,0.011386907,13.62459547,-0.031980356,4.085315833,0.237212825,0.1563295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHOSPHO2_chr2_169694454_169701708_+_ENSG00000144362.12_ENSG00000144362.12.unspliced,0.063377577,28.62459547,0.076064291,14.10992617,0.095030877,0.426151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHPT1_chr9_136848724_136851027_+_ENSG00000054148.18_ENSG00000054148.18.unspliced,0.198827463,72.5566343,0.256988192,47.67842494,0.512817099,1.28066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PHRF1_chr11_576470_612222_+_ENSG00000070047.13_ENSG00000070047.13.unspliced,0.278023775,88.88349515,0.581441815,94.7662018,0.751773374,0.258352,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PHTF2_chr7_77798773_77957503_+_ENSG00000006576.17_ENSG00000006576.17.unspliced,0.139618273,54.72491909,0.429114697,76.89909762,0.329484842,0.157832,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PHYKPL_chr5_178208471_178232802_-_ENSG00000175309.15_ENSG00000175309.15.unspliced,0.446823102,99.48220065,0.636440187,97.60459393,0.133962885,0.498062,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PI4KA_chr22_20707691_20859417_-_ENSG00000241973.11_ENSG00000241973.11.unspliced,0.259852725,86.13268608,0.533097007,90.13945857,0.409804849,0.2679315,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PI4KAP2_chr22_21473059_21488358_-_ENSG00000183506.18_ENSG00000183506.18.unspliced,0.046825427,23.57605178,0.156703736,27.46513536,0.747260873,0.1818445,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIAS1_chr15_68054309_68198603_+_ENSG00000033800.14_ENSG00000033800.14.unspliced,0.242583494,83.18770227,0.538670585,90.76292043,0.364386459,0.160189,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PICALM_chr11_85957175_86069882_-_ENSG00000073921.18_ENSG00000073921.18.unspliced,0.130462839,51.27831715,0.384732463,70.17227235,0.363693782,0.822077,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIDD1_chr11_799179_809753_-_ENSG00000177595.19_ENSG00000177595.19.unspliced,0.127936319,50.38834951,0.437348173,78.16242822,0.14803674,0.2427785,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
PIEZO1_chr16_88715338_88785220_-_ENSG00000103335.22_ENSG00000103335.22.unspliced,0.267418248,87.26537217,0.51148293,87.44872847,0.478399331,0.519061,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIF1_chr15_64815632_64825668_-_ENSG00000140451.13_ENSG00000140451.13.unspliced,0.239560957,82.70226537,0.47511269,83.33059885,0.448484083,0.3160885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGA_chrX_15319452_15335554_-_ENSG00000165195.16_ENSG00000165195.16.unspliced,0.203476701,74.04530744,0.228175883,41.85397867,0.123800776,0.1981555,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGB_chr15_55318960_55355648_+_ENSG00000069943.10_ENSG00000069943.10.unspliced,0.125181705,49.43365696,0.066213758,12.99425759,0.358781642,0.1393255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGF_chr2_46580937_46617055_-_ENSG00000151665.13_ENSG00000151665.13.unspliced,-0.013544249,8.608414239,0.278304693,51.91140279,0.40614282,0.2139295,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGG_chr4_499210_540200_+_ENSG00000174227.16_ENSG00000174227.16.unspliced,0.361905026,96.99029126,0.735416546,99.80311731,0.520220802,0.281865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGQ_chr16_566995_584109_+_ENSG00000007541.17_ENSG00000007541.17.unspliced,0.193239579,70.93851133,0.280692967,52.33798195,0.18572404,0.239109,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGS_chr17_28553383_28571794_-_ENSG00000087111.22_ENSG00000087111.22.unspliced,0.204483707,74.32038835,0.346548839,63.65873667,0.543113382,0.199397,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIGV_chr1_26787054_26800659_+_ENSG00000060642.12_ENSG00000060642.12.unspliced,0.201131941,73.26860841,0.218406061,39.8195242,0.172899301,0.2292265,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGW_chr17_36534987_36539310_+_ENSG00000277161.2_ENSG00000277161.2.unspliced,0.037143799,21.03559871,0.111974,19.24528302,0.04261927,0.333328,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIGY_chr4_88520998_88523776_-_ENSG00000255072.2_ENSG00000255072.2.unspliced,0.110520645,44.04530744,0.009080411,7.186218212,0.069759553,0.221778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIH1D1_chr19_49446298_49453497_-_ENSG00000104872.12_ENSG00000104872.12.unspliced,0.118222806,46.90938511,0.174986464,30.8121411,0.525914483,0.763572,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIK3CA_chr3_179148114_179240093_+_ENSG00000121879.6_ENSG00000121879.6.unspliced,0.222074441,78.91585761,0.567831857,93.63412633,0.363867937,0.176299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIK3CB_chr3_138652336_138834928_-_ENSG00000051382.10_ENSG00000051382.10.unspliced,0.320265767,94.28802589,0.577115718,94.40525021,0.25195098,0.200629,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIK3CD-AS2_chr1_9672405_9687604_-_ENSG00000231789.5_ENSG00000231789.5.unspliced,0.13121261,51.56957929,-0.128409294,0.656275636,0.090251004,0.213685,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIK3CG_chr7_106865278_106908980_+_ENSG00000105851.11_ENSG00000105851.11.unspliced,0.061990412,28.18770227,-0.008268915,5.742411813,0.16949831,0.165375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIK3R2_chr19_18153163_18170540_+_ENSG00000105647.20_ENSG00000105647.20.unspliced,0.277753594,88.81877023,0.166696437,29.49958983,0.221696718,0.1591045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIKFYVE_chr2_208266255_208358746_+_ENSG00000115020.17_ENSG00000115020.17.unspliced,0.167628233,63.89967638,0.151527431,26.52994258,0.661446575,0.162016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIM1_chr6_37170152_37175428_+_ENSG00000137193.14_ENSG00000137193.14.unspliced,0.279068626,89.02912621,0.385274357,70.30352748,0.322724666,3.66173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIM2_chrX_48913182_48919024_-_ENSG00000102096.10_ENSG00000102096.10.unspliced,0.113767662,45.33980583,0.124051099,21.37817884,0.211033731,1.0477535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIM3_chr22_49960768_49964072_+_ENSG00000198355.5_ENSG00000198355.5.unspliced,0.263306177,86.69902913,0.403406777,73.05988515,0.267313279,0.848839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIN1_chr19_9835257_9849689_+_ENSG00000127445.14_ENSG00000127445.14.unspliced,0.083590077,35.21035599,0.377904492,68.95816243,0.159798753,0.2767825,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PINX1_chr8_10764961_10839884_-_ENSG00000254093.9_ENSG00000254093.9.unspliced,0.230766734,80.87378641,0.332243352,61.27973749,0.252950479,0.1360095,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PIP4K2A_chr10_22534854_22714578_-_ENSG00000150867.14_ENSG00000150867.14.unspliced,0.229317663,80.56634304,0.60774084,96.50533224,0.397922107,0.3049235,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PIP4P2_chr8_90993802_91040872_-_ENSG00000155099.8_ENSG00000155099.8.unspliced,0.260565304,86.24595469,0.205575183,36.86628384,0.223737075,0.1287945,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PIP5K1C_chr19_3630183_3700468_-_ENSG00000186111.11_ENSG00000186111.11.unspliced,0.261189666,86.37540453,0.664359214,98.70385562,0.725581145,0.1258585,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PISD_chr22_31618491_31662221_-_ENSG00000241878.12_ENSG00000241878.12.unspliced,0.201065483,73.22006472,0.399209781,72.46923708,0.534491625,0.153045,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PITHD1_chr1_23778418_23788232_+_ENSG00000057757.10_ENSG00000057757.10.unspliced,0.189400414,69.87055016,0.454450352,80.52502051,0.374330106,0.5386125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PITPNA_chr17_1517718_1562792_-_ENSG00000174238.16_ENSG00000174238.16.unspliced,0.193058867,70.88996764,0.593638758,95.57013946,0.682564404,0.1252085,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PITPNB_chr22_27851669_27920134_-_ENSG00000180957.19_ENSG00000180957.19.unspliced,0.127369693,50.21035599,0.245089607,45.18457752,0.601375135,0.13544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PITPNM1_chr11_67491760_67506263_-_ENSG00000110697.14_ENSG00000110697.14.unspliced,0.014052409,14.36893204,0.388866317,70.87776866,0.361554501,0.262153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PITRM1_chr10_3137728_3172841_-_ENSG00000107959.17_ENSG00000107959.17.unspliced,0.092066292,38.22006472,0.373706642,68.44954881,0.396676843,0.1396275,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PITX1_chr5_135027734_135034813_-_ENSG00000069011.16_ENSG00000069011.16.unspliced,0.168108978,64.01294498,0.326822035,60.5414274,0.170535929,0.7438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PJA2_chr5_109334713_109409974_-_ENSG00000198961.10_ENSG00000198961.10.unspliced,0.214724513,76.92556634,0.391821422,71.22231337,0.169889249,0.1513555,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PKD1_chr16_2088708_2135898_-_ENSG00000008710.20_ENSG00000008710.20.unspliced,0.15939099,61.31067961,0.457472043,81.01722724,0.399455452,0.127851,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKD1P3_chr16_14911551_14935708_+_ENSG00000183458.15_ENSG00000183458.15.unspliced,0.082222344,34.70873786,0.646984259,98.11320755,0.637139043,0.161832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKD1P6_chr16_15125242_15154564_-_ENSG00000250251.7_ENSG00000250251.7.unspliced,0.314690403,93.62459547,0.625856233,97.34208368,0.41091513,0.3431005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKLR_chr1_155289293_155301438_-_ENSG00000143627.19_ENSG00000143627.19.unspliced,0.172487218,65.25889968,0.176916909,31.22231337,0.198449583,0.1418795,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PKM_chr15_72199029_72231819_-_ENSG00000067225.21_ENSG00000067225.21.unspliced,0.115245169,45.84142395,0.243385377,44.82362592,0.358861337,0.240119,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PKMYT1_chr16_2968024_2980479_-_ENSG00000127564.17_ENSG00000127564.17.unspliced,0.167007024,63.65695793,0.473856031,83.13371616,0.478076187,0.92902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKN2_chr1_88684222_88836255_+_ENSG00000065243.20_ENSG00000065243.20.unspliced,0.285812487,90.03236246,0.277799908,51.81296144,0.532962896,0.153509,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PKN2-AS1_chr1_87620803_88685450_-_ENSG00000237505.9_ENST00000759872.1,NA,NA,NA,NA,0.095807769,0.347047,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKN3_chr9_128702503_128720916_+_ENSG00000160447.7_ENSG00000160447.7.unspliced,0.143546198,55.98705502,0.57293393,94.07711239,0.38886461,0.5534695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKP3_chr11_392614_404908_+_ENSG00000184363.10_ENSG00000184363.10.unspliced,0.401276936,98.57605178,0.568963552,93.68334701,0.491714584,0.416531,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PKP4_chr2_158456952_158682879_+_ENSG00000144283.23_ENSG00000144283.23.unspliced,0.370426059,97.29773463,0.446714526,79.58982773,0.411117012,0.353648,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLA2G12A_chr4_109709989_109730070_-_ENSG00000123739.11_ENSG00000123739.11.unspliced,0.116006974,46.22977346,0.38094028,69.48318294,0.346647546,0.368526,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLAGL2_chr20_32192504_32207743_-_ENSG00000126003.7_ENSG00000126003.7.unspliced,0.19160688,70.64724919,0.166374344,29.45036916,0.180770973,0.3150005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLCB3_chr11_64251530_64269150_+_ENSG00000149782.13_ENSG00000149782.13.unspliced,0.036913417,20.97087379,0.143808476,24.90566038,0.473580579,0.2862835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLCD1_chr3_38007496_38029642_-_ENSG00000187091.14_ENSG00000187091.14.unspliced,-0.006609389,10,0.099662275,17.30926989,0.426760648,0.461435,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLCL1_chr2_197804593_198572581_+_ENSG00000115896.17_ENSG00000115896.17.unspliced,0.160751607,61.73139159,0.444091665,79.17965546,0.186702641,0.1286665,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLD6_chr17_17200995_17206333_-_ENSG00000179598.6_ENSG00000179598.6.unspliced,0.16032054,61.6828479,0.484542933,84.49548811,0.043932142,0.4292325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEC_chr8_143915153_143976734_-_ENSG00000178209.17_ENSG00000178209.17.unspliced,0.254407043,85.33980583,0.507740176,86.89089418,0.40276288,0.140147,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PLEKHA5_chr12_19129669_19376400_+_ENSG00000052126.17_ENSG00000052126.17.unspliced,0.134475216,52.89644013,-0.007866752,5.775225595,0.469769582,0.1412565,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
PLEKHA8P1_chr12_45173190_45174713_-_ENSG00000134297.9_ENST00000336399.5.monoexonic.unspliced,-0.183715913,0.03236246,NA,NA,1.265048925,0.423367,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEKHB2_chr2_131104847_131353709_+_ENSG00000115762.17_ENSG00000115762.17.unspliced,0.383045297,97.83171521,0.676925079,99.11402789,0.626814782,0.245414,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLEKHG2_chr19_39412669_39428415_+_ENSG00000090924.15_ENSG00000090924.15.unspliced,-0.014074345,8.495145631,0.430734703,77.19442166,0.395517578,0.1587155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEKHG4_chr16_67277510_67289499_+_ENSG00000196155.13_ENSG00000196155.13.unspliced,0.113886169,45.40453074,0.222375478,40.73831009,0.309453948,0.2215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEKHH3_chr17_42667914_42676994_-_ENSG00000068137.15_ENSG00000068137.15.unspliced,-0.026038307,6.585760518,0.413848661,74.61853979,0.43492735,0.342519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEKHJ1_chr19_2230084_2237704_-_ENSG00000104886.12_ENSG00000104886.12.unspliced,0.250514466,84.59546926,0.110202309,18.9171452,0.473187886,0.3987475,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLEKHM2_chr1_15684320_15734769_+_ENSG00000116786.14_ENSG00000116786.14.unspliced,0.123539507,48.81877023,0.354303339,65.06972929,0.375446975,0.1590675,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLK1_chr16_23677656_23690367_+_ENSG00000166851.15_ENSG00000166851.15.unspliced,0.080503845,34.19093851,0.457602329,81.06644791,0.438909064,0.2662575,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLK3_chr1_44800377_44805995_+_ENSG00000173846.14_ENSG00000173846.14.unspliced,0.017262037,15.14563107,0.084103398,15.17637408,0.06250302,0.21396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLK4_chr4_127880893_127899224_+_ENSG00000142731.11_ENSG00000142731.11.unspliced,0.196386994,71.86084142,0.287566303,53.45365053,0.77021664,0.35622,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLOD1_chr1_11934205_11975538_+_ENSG00000083444.17_ENSG00000083444.17.unspliced,0.121900182,48.23624595,0.439690511,78.5561936,0.273448961,0.1666855,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLOD3_chr7_101205977_101218420_-_ENSG00000106397.12_ENSG00000106397.12.unspliced,0.081615045,34.54692557,0.223181755,40.96800656,0.726858821,0.206886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLP2_chrX_49171898_49175235_+_ENSG00000102007.11_ENSG00000102007.11.unspliced,0.09253711,38.4789644,-0.083212886,1.821164889,0.283381554,0.1945575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLRG1_chr4_154535005_154550400_-_ENSG00000171566.12_ENSG00000171566.12.unspliced,-0.027853438,6.262135922,0.289461626,53.81460213,0.429102209,0.2072535,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLSCR1_chr3_146515180_146544856_-_ENSG00000188313.13_ENSG00000188313.13.unspliced,0.221408717,78.68932039,0.551534386,92.37079573,0.246495848,0.373034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLTP_chr20_45898621_45912155_-_ENSG00000100979.15_ENSG00000100979.15.unspliced,0.179653414,67.05501618,0.101775391,17.55537326,0.097266174,0.1994555,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLXNA1_chr3_126982693_127037389_+_ENSG00000114554.12_ENSG00000114554.12.unspliced,0.232396263,81.26213592,0.475111755,83.31419196,0.411942992,0.3748425,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PLXNA3_chrX_154458281_154477779_+_ENSG00000130827.6_ENSG00000130827.6.unspliced,0.19144822,70.55016181,0.447576696,79.72108285,0.510244184,0.2030215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLXNB3-AS1_chrX_153735626_153766488_-_ENSG00000232725.2_ENSG00000232725.2.unspliced,0.059821386,27.50809061,0.411795299,74.35602953,0.272288929,0.3082975,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
PMAIP1_chr18_59899996_59904305_+_ENSG00000141682.12_ENSG00000141682.12.unspliced,0.088527267,36.97411003,0.031433971,9.040196883,0.222607521,0.519561,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PMF1-BGLAP_chr1_156212982_156243332_+_ENSG00000260238.6_ENSG00000260238.6.unspliced,0.202473942,73.77022654,0.234065131,43.03527482,0.862315176,0.12973,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PMM2_chr16_8788823_8862534_+_ENSG00000140650.13_ENSG00000140650.13.unspliced,0.225041814,79.43365696,0.331083866,61.16488925,0.372358967,0.135647,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PMPCA_chr9_136410630_136427992_+_ENSG00000165688.14_ENSG00000165688.14.unspliced,0.060459197,27.75080906,0.327468221,60.67268253,0.298867958,0.297812,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PMPCAP1_chr4_92182477_92184052_-_ENSG00000248817.1_ENST00000508114.1.monoexonic.unspliced,NA,NA,NA,NA,0.799795527,0.1801495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PMS1_chr2_189784085_189877629_+_ENSG00000064933.19_ENSG00000064933.19.unspliced,0.259666834,86.10032362,0.22198931,40.62346185,0.389634566,0.136775,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PMS2P3_chr7_75490413_75528172_-_ENSG00000291092.2_ENSG00000291092.2.unspliced,0.095134907,39.20711974,0.557449193,92.83018868,0.462159715,0.199844,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PNISR_chr6_99397629_99425331_-_ENSG00000132424.17_ENSG00000132424.17.unspliced,0.133084671,52.31391586,0.301580876,56.29204266,0.712609018,0.539701,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNKP_chr19_49859882_49878351_-_ENSG00000039650.12_ENSG00000039650.12.unspliced,0.091436178,38.0420712,0.382657892,69.77850697,0.377810677,0.509451,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNMT_chr17_39667981_39670475_+_ENSG00000141744.4_ENSG00000141744.4.unspliced,0.081014066,34.32038835,0.54380079,91.40278917,0.098298351,0.483003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNN_chr14_39175183_39183220_+_ENSG00000100941.9_ENSG00000100941.9.unspliced,0.104817683,42.24919094,0.156212979,27.33388023,0.115497798,0.999323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNO1_chr2_68157888_68176238_+_ENSG00000115946.8_ENSG00000115946.8.unspliced,0.000663426,11.27831715,0.080224134,14.585726,0.14192216,0.1964715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PNP_chr14_20461992_20477094_+_ENSG00000198805.13_ENSG00000198805.13.unspliced,0.03223121,19.6763754,0.215927102,39.26168991,0.267792416,0.1442455,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNPLA2_chr11_818914_825573_+_ENSG00000177666.17_ENSG00000177666.17.unspliced,0.218212901,77.8802589,0.354871378,65.2337982,0.555553146,0.631901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNPT1_chr2_55634061_55693863_-_ENSG00000138035.15_ENSG00000138035.15.unspliced,0.116273361,46.29449838,0.170929167,30.02461034,0.527427635,0.262478,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PNRC2_chr1_23956839_23963462_+_ENSG00000189266.13_ENSG00000189266.13.unspliced,0.059661255,27.37864078,0.206337576,37.04675964,0.091454488,1.0400615,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POC5_chr5_75674124_75717448_-_ENSG00000152359.15_ENSG00000152359.15.unspliced,0.004214538,12.05501618,0.243099052,44.75799836,0.391795946,0.159243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PODXL2_chr3_127629185_127672802_+_ENSG00000114631.11_ENSG00000114631.11.unspliced,0.241091455,83.02588997,0.294189159,54.7662018,0.233230211,0.157241,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
POFUT1_chr20_32207855_32238658_+_ENSG00000101346.15_ENSG00000101346.15.unspliced,0.159433097,61.34304207,0.029360448,8.876127974,0.19533399,0.1981885,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POGK_chr1_166839447_166856359_+_ENSG00000143157.12_ENSG00000143157.12.unspliced,0.105023754,42.2815534,0.026263182,8.515176374,0.124730694,0.353303,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POGLUT1_chr3_119468963_119494708_+_ENSG00000163389.12_ENSG00000163389.12.unspliced,0.033668086,20.04854369,0.156799808,27.49794914,0.422110611,0.150003,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POGZ_chr1_151402724_151459494_-_ENSG00000143442.24_ENSG00000143442.24.unspliced,0.13540927,53.18770227,0.449285726,79.86874487,0.526345146,0.1476135,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POLA1_chrX_24693873_24996986_+_ENSG00000101868.13_ENSG00000101868.13.unspliced,0.305115693,92.5566343,0.352497181,64.62674323,0.774731389,0.165449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POLB_chr8_42338454_42371808_+_ENSG00000070501.12_ENSG00000070501.12.unspliced,0.232692625,81.34304207,0.213612765,38.78589007,0.455456688,0.13204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POLD1_chr19_50384204_50418018_+_ENSG00000062822.16_ENSG00000062822.16.unspliced,0.112296594,44.78964401,0.442609331,78.93355209,0.441517707,0.242058,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
POLD2_chr7_44114631_44124358_-_ENSG00000106628.13_ENSG00000106628.13.unspliced,0.232300741,81.197411,0.315039328,58.65463495,0.225471026,0.4039125,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POLDIP2_chr17_28346633_28357527_-_ENSG00000004142.12_ENSG00000004142.12.unspliced,0.071418507,31.01941748,0.018070467,7.727645611,0.154311091,0.2189415,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POLDIP3_chr22_42583721_42614962_-_ENSG00000100227.19_ENSG00000100227.19.unspliced,0.105848294,42.57281553,0.510063386,87.28465956,0.624908645,0.1483795,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POLE_chr12_132623753_132687376_-_ENSG00000177084.19_ENSG00000177084.19.unspliced,0.288790712,90.40453074,0.57163847,93.94585726,0.545133292,0.3009555,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
POLE2_chr14_49643555_49688422_-_ENSG00000100479.14_ENSG00000100479.14.unspliced,0.11687543,46.5210356,0.121654929,20.93519278,0.456623326,0.246934,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
POLE3_chr9_113407235_113410675_-_ENSG00000148229.13_ENSG00000148229.13.unspliced,0.318733692,94.0776699,-0.057047707,2.690730107,0.112168665,0.6418935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
